"partnerId","type","organization","energy","active","zip","city","street","houseNumber","iban","bic","bank","accountHolder","accountingAllocationIndicator","deleted","reminderEmailAddress"
"9800042200001","provider","LICHTBLICK SE","gas","1","20359","Hamburg","Zirkusweg","6","DE29200700000063605004","DEUTDEHHXXX","DEUTSCHE BANK AG",,"standard","0","fragen_edifact@lichtblick.de"
"9800033200002","provider","ENRW ENERGIEVERSORGUNG ROTTWEIL","gas","1","78628","Rottweil","In der Au","5",,NULL,NULL,,"standard","0","Axel.Bommer@enrw.de"
"9800065400000","provider","STADTWERKE BAD SAULGAU","gas","1","88348","Bad Saulgau","Mossheimer Strasse","28",,NULL,NULL,,"standard","0","vertrieb@stadtwerke-bad-saulgau.de"
"9800063500000","provider","STADTWERKE SIGMARINGEN","gas","1","72488","Sigmaringen","Marie-Curie-Str. ","8",,NULL,NULL,,"standard","0","service@stadtwerke-sigmaringen.de"
"9800072500009","provider","STADTWERKE SCHWÄBISCH HALL","gas","1","74523","Schwäbisch Hall","An der Limpurgbrücke","1",,NULL,NULL,,"standard","0","matthias.knoedler@stadtwerke-hall.de"
"9800081200004","provider","STADTWERKE MOSBACH","gas","1","74821","Mosbach","Am Henschelberg","6",,NULL,NULL,,"standard","0","b.kroeninger@swm-online.de"
"9800074100005","provider","STADTWERKE SINDELFINGEN","gas","1","71063","Sindelfingen","Rosenstr.","47",,NULL,NULL,,"standard","0","kunden@service.stadtwerke-sindelfingen.de"
"9800042000005","provider","STADTWERKE KORNWESTHEIM","gas","1","70806","Kornwestheim","Jakob-Sigle-Platz","1",,NULL,NULL,,"standard","0","mloebel@kornwestheim.de"
"9800063400002","provider","STADTWERKE HERRENBERG","gas","1","71083","Herrenberg","Stuttgarter Str.","92",,NULL,NULL,,"standard","0","c.schulz@herrenberg.de"
"9800012200007","provider","STADTWERKE HEIDENHEIM","gas","1","89522","Heidenheim","Meeboldstr.","1",,NULL,NULL,,"standard","0","netznutzung.gas@stadtwerke-heidenheim.de"
"9800074000007","provider","STADTWERKE SCHORNDORF","gas","1","73614","Schorndorf","Augustenstr.","7",,NULL,NULL,,"standard","0","markt.kommunikation@stadtwerke-schorndorf.de"
"9800011700008","provider","FAIRENERGIE GMBH","gas","1","72762","Reutlingen","Hauffstr.","89",,"SOLADES1REU","KREISSPARKASSE REUTLINGEN",,"standard","0","lieferantenwechsel@fairenergie.de	"
"9800086400005","provider","SW SCHWETZINGEN","gas","1","68723","Schwetzingen","Scheffelstr.","16","DE09672500200000093840","SOLADES1HDB","SPARKASSE HEIDELBERG",,"standard","0","martina.braun@sw-schwetzingen.de"
"9800047500000","provider","EV FILSTAL GMBH & CO. KG","gas","1","73033","Göppingen","Großeislinger Str.","28-34",,NULL,NULL,,"standard","0","vertrieb@evf.de"
"9800017400008","provider","MAINOVA","gas","1","60623","Frankfurt","Solmsstr.","38",,NULL,NULL,,"standard","0","lieferantenwechsel-mainova@mainova.de	"
"9870018100006","net","E.WA RISS NETZE","gas","1","88400","Biberach","Freiburger Str.","6","DE76630901000000310000","ULMVDE66XXX","VOLKSBANK ULM-BIBERACH EG",,"standard","0","netzwirtschaft@ewa-netze.de"
"9870029000005","net","EGT ENERGIE","gas","1","78098","Triberg","Schonacher Str.","2","DE15694917000000521400","GENODE61TRI","VOLKSBANK TRIBERG EG",,"standard","0","netzvertrieb@egt.de "
"9870091000009","net","ENERGIE- UND WASSERVERSORGUNG BRUCHSAL","gas","1","76646","Bruchsal","Schnabel-Henning-Str.","1a","DE21663500360000036500","BRUSDE66XXX","SPARKASSE KRAICHGAU BRUCHSAL-BRETTEN-SINSHEIM",,"standard","0","datenpool@ewb-bruchsal.de	"
"9870093700003","net","ENERGIEVERSORGUNG SÜDBAAR","gas","1","78176","Blumberg","Leo-Wohleb-Str.","3","DE56694500650151038968","SOLADES1VSS","SPARKASSE SCHWARZWALD-BAAR",,"standard","0","netz-erdgas@esb-energie.de"
"9870012100002","net","FAIRNETZ GMBH","gas","1","72762","Reutlingen","Hauffstr.","89","DE45640500000000047403","SOLADES1REU","KREISSPARKASSE REUTLINGEN",,"standard","0","netzmanagement@fairnetzgmbh.de"
"9870088300008","net","SW PFULLINGEN","gas","1","72793","Pfullingen","Marktplatz","4-5","DE49640400330421500000","COBADEFFXXX","COMMERZBANK AG",,"standard","0","netzmanagement@fairnetzgmbh.de	"
"9870027200003","net","GEO G.F.ENERGIEVERSORGUNG OSTALB MBH","gas","1","73447","Oberkochen","Heidenheimer Str.","35","DE02614500501000843039","OASPDE6AXXX","KREISSPARKASSE OSTALB",,"standard","0","netznutzung@suedwest-edm.de"
"9870030600000","net","GV MALSCH-DURMERSHEIM","gas","1","76275","Ettlingen","Hertzstr.","33","DE81660501010070004775","KARSDE66XXX","SPARKASSE KARLSRUHE",,"standard","0","mako@sw-ettlingen.de"
"9870041100007","net","SW AALEN GMBH","gas","1","73433","Aalen","Im Hasennest","9","DE04614500501000680625","OASPDE6AXXX","KREISSPARKASSE OSTALB",,"standard","0","n.rupp@sw-aalen.de"
"9870092800002","net","SW BAD SÄCKINGEN","gas","1","79713","Bad Säckingen","Schulhausstr.","40","DE70684522900026060004","SKHRDE6WXXX","SPARKASSE HOCHRHEIN",,"standard","0","kevin.eichin@sws-energie.de"
"9870075700005","net","SW BUCHEN","gas","1","74722","Buchen","Am Hohen Markstein","3","DE20674500480007010705","SOLADES1MOS","SPARKASSE NECKARTAL-ODENWALD",,"standard","0","noe@stadtwerke-buchen.de"
"9870082400002","net","SW ELLWANGEN","gas","1","73479","Ellwangen","Bahnhofstr.","4","DE60614910100210967005","GENODES1ELL","VR-BANK ELLWANGEN",,"standard","0","julia.sekler@stadtwerke-ellwangen.de"
"9870096100002","net","SW ENGEN","gas","1","78234","Engen","Eugen-Schädler-Str.","3","DE73692514450005000294","SOLADES1ENG","SPARKASSE ENGEN-GOTTMADINGEN",,"standard","0","info@stadtwerke-engen.de"
"9870088800008","net","SW GAGGENAU","gas","1","76571","Gaggenau","Theodor-Bergmann-Str.","44","DE68662500300050007483","SOLADES1BAD","SPARKASSE BADEN-BADEN GAGGENAU",,"standard","0","netz@stadtwerke-gaggenau.de	"
"9870022700008","net","SW HOCKENHEIM","gas","1","68766","Hockenheim","Obere Hauptstr.","8","DE18672500200006207103","SOLADES1HDB","SPARKASSE HEIDELBERG",,"standard","0","netznutzung-gas@stadtwerke-hockenheim.de"
"9870093600005","net","SW KONSTANZ","gas","1","78467","Konstanz","Max-Stromeyer-Str.","21-29","DE35690500010024648461","SOLADES1KNZ","SPARKASSE BODENSEE (FORMERLY SPARKASSE KONSTANZ)",,"standard","0","netznutzung@stadtwerke-konstanz.de"
"9870041500009","net","SW MÜHLACKER","gas","1","75417","Mühlacker","Danziger Str.","17","DE66666500850000991902","PZHSDE66XXX","SPARKASSE PFORZHEIM CALW",,"standard","0","netznutzung@suedwest-edm.de"
"9870017100007","net","SW MÜNSINGEN","gas","1","72525","Münsingen","Reichenaustr.","28","DE35640500000100058172","SOLADES1REU","KREISSPARKASSE REUTLINGEN",,"standard","0","gas.netz@sw-muensingen.de"
"9870029100003","net","SW NECKARSULM","gas","1","74172","Neckarsulm","Am Hungerberg","1","DE05620500000009513701","HEISDE66XXX","KREISSPARKASSE HEILBRONN",,"standard","0","kundenzentrum@sw-neckarsulm.de"
"9870095400007","net","SW SCHWETZINGEN","gas","1","68723","Schwetzingen","Scheffelstr.","16","DE20672500200000065900","SOLADES1HDB","SPARKASSE HEIDELBERG",,"standard","0","nngas.sw-schwetzingen@swhd.de"
"9870038600002","net","SW VILLINGEN-SCHWENNINGEN","gas","1","78048","Villingen-Schwenningen","Pforzheimer Str.","1","DE98694500650150968760","SOLADES1VSS","SPARKASSE SCHWARZWALD-BAAR",,"standard","0","timo.stallmann@svs-energie.de"
"9870096700000","net","SW WALLDORF","gas","1","69190","Walldorf","Altrottstr.","39","DE67672922000018181800","GENODE61WIE","VOLKSBANK KRAICHGAU EG",,"standard","0","kundenbuero@stadtwerke-walldorf.de"
"9870095500005","net","SW NECKARGEMÜND","gas","1","69151","Neckargemünd","Bahnhofstr.","54","DE43672500200009139060","SOLADES1HDB","SPARKASSE HEIDELBERG",,"standard","0","Netznutzung-gas@stadtwerke-neckargemuend.de	"
"9870082700006","net","TECHNISCHE WERKE BLAUBEUREN","gas","1","89143","Blaubeuren","Kirchplatz","2","DE77630500000021156029","SOLADES1ULM","SPARKASSE ULM",,"standard","0","K.Kronenwitter@blaubeuren.de	"
"9800026000005","provider","E.WA RISS","gas","1","88400","Biberach","Freiburger Str.","6",,NULL,NULL,,"standard","0","lieferantenwechsel@ewa-riss.de"
"9800084400007","provider","EGT ENERGIEHANDEL","gas","1","78098","Triberg","Schonacher Str.","2",,NULL,NULL,,"standard","0","vm-gas@egt.de"
"9800026100003","provider","EW BRUCHSAL","gas","1","76646","Bruchsal","Schanel-Henning-Str.","1a",,NULL,NULL,,"standard","0","datenpool@ewb-bruchsal.de"
"9800057800002","provider","ENERGIEVERSORGUNG SÜDBAAR","gas","1","78176","Blumberg","Leo-Wohleb-Str.","3",,NULL,NULL,,"standard","0","vertrieb-erdgas@esb-energie.de"
"9800010100001","provider","GEO G.F.ENERGIEVERSORGUNG OSTALB MBH","gas","1","73447","Oberkochen","Heidenheimer Str.","35",,NULL,NULL,,"standard","0","Kundenservice-geo@odr.de"
"9800080700005","provider","GASVERSORGUNG MALSCH-DURMERSHEIM","gas","1","76275","Ettlingen","Hertzstr.","33",,NULL,NULL,,"standard","0","vertrieb@sw-ettlingen.de"
"9800060600001","provider","STADTWERKE AALEN GMBH","gas","1","73433","Aalen","Im Hasennest","9",,NULL,NULL,,"standard","0","liefermanagement@sw-aalen.de"
"9800045400004","provider","STADTWERKE BAD SÄCKINGEN","gas","1","79713","Bad Säckingen","Schulhausstr.","40",,NULL,NULL,,"standard","0","Kevin.Eichin@sws-energie.de"
"9800010700009","provider","STADTWERKE BUCHEN","gas","1","74722","Buchen","Am Hohen Markstein","3",,NULL,NULL,,"standard","0","herold@swb4u.de	"
"9800065200004","provider","STADTWERKE ELLWANGEN","gas","1","73479","Ellwangen","Bahnhofstr.","4",,NULL,NULL,,"standard","0","julia.sekler@stadtwerke-ellwangen.de "
"9800015700004","provider","STADTWERKE ENGEN","gas","1","78234","Engen","Eugen-Schädler-Straße ","3",,NULL,NULL,,"standard","0","a.ehrenberg@stadtwerke-engen.de"
"9800002500003","provider","STADTWERKE ETTLINGEN","gas","1","76275","Ettlingen","Hertzstr.","33",,NULL,NULL,,"standard","0","martin.meier@sw-ettlingen.de	"
"9800020300005","provider","STADTWERKE GAGGENAU","gas","1","76571","Gaggenau","Theodor-Bergmann-Str.","44",,NULL,NULL,,"standard","0","lieferant@stadtwerke-gaggenau.de"
"9800083500006","provider","STADTWERKE HOCKENHEIM","gas","1","68766","Hockenheim","Obere Hauptstr.","8",,NULL,NULL,,"standard","0","netznutzung-gas@stadtwerke-hockenheim.de"
"9800059200002","provider","STADTWERKE KARLSRUHE","gas","1","76185","Karlsruhe","Daxlander Str.","72",,NULL,NULL,,"standard","0","Lieferantenwechsel@stadtwerke-karlsruhe.de"
"9800067600004","provider","STADTWERKE MÜNSINGEN","gas","1","72525","Münsingen","Reichenaustr.","28",,NULL,NULL,,"standard","0","peter.baugstat@sw-muensingen.de"
"9800085300008","provider","STADTWERKE NECKARSULM","gas","1","74172","Neckarsulm","Am Hungerberg","1","DE33620901000279119003","GENODES1VHN","VOLKSBANK HEILBRONN EG",,"standard","0","buesra.yesiloez@sw-neckarsulm.de"
"9800018800009","provider","STADTWERKE VILLINGEN - SCHWENNINGEN","gas","1","78048","Villingen-Schwenningen","Pforzheimer Str.","1",,NULL,NULL,,"standard","0","angelika.hermann@svs-energie.de	"
"9800037200008","provider","SW WALLDORF","gas","1","69190","Walldorf","Altrottsr.","39",,NULL,NULL,,"standard","0","info@stadtwerke-walldorf.de"
"9800070400003","provider","STADTWERKE NECKARGEMUEND","gas","1","69151","Neckargemünd","Julius-Menzer-Str.","5",,NULL,NULL,,"standard","0","barth@stadtwerke-neckargemuend.de"
"9800030600007","provider","TWB-TECHNISCHE WERKE BLAUBEUREN","gas","1","89143","Blaubeuren","Kirchplatz","2",,NULL,NULL,,"standard","0","r.schmid@blaubeuren.de"
"9800029000002","provider","TWH-TECHNISCHE WERKE HERBRECHTINGEN","gas","1","89542","Herbrechtingen","Bauhofstr.","8",,NULL,NULL,,"standard","0","vertrieb@twh-gmbh.de"
"9800013500000","provider","ÜBERLANDWERK SCHÄFTERSHEIM","gas","1","97990","Weikersheim","Klosterhof","3",,NULL,NULL,,"standard","0","kerstin.zeitler@uews.de"
"9870043600005","net","BAYERISCHE RHÖNGAS","gas","1","97616","Bad Neustadt a.d.Saale","Hauptstr.","3","DE98793530900000004069","BYLADEM1NES","SPARKASSE BAD NEUSTADT",,"standard","0","Netznutzung@rhoengas.de"
"9800004200007","provider","BAYERISCHE RHÖNGAS","gas","1","97616","Bad Neustadt a.d.Saale","Hauptstr.","3",,NULL,NULL,,"standard","0","renate.storath@rhoengas.net	"
"9800032900009","provider","SW BAYREUTH ENERGIE UND WASSER","gas","1","95447","Bayreuth","Birkenstr.","2",,NULL,NULL,,"standard","0","marktkomvertrieb@stadtwerke-bayreuth.de"
"9870016900002","net","SW BAYREUTH ENERGIE UND WASSER","gas","1","95447","Bayreuth","Birkenstr.","2","DE23773501100009006305","BYLADEM1SBT","SPARKASSE BAYREUTH",,"standard","0","mako@stadtwerke-bayreuth.de"
"9800082800001","provider","ESDG ENERGIE-SERVICE DIENSTLEISTUNGSGESE","gas","1","79108","Freiburg","Tullastr.","61",,NULL,NULL,,"standard","0","Lieferantenwechsel.ESDG@energiexchange.de"
"9800092300009","provider","KSE Energie GmbH","gas","1","79098","Freiburg","Münsterplatz","8",,"GENODEF1M05","LIGA BANK EG",,"standard","0","Lieferantenwechsel.KSE@energiexchange.de"
"9800093000004","provider","EW SCHÖNAU VERTRIEB","gas","1","74523","Schwäbisch Hall","An der Limburgbrücke","1",,"GENODES1SHA","VR BANK SCHWAEBISCH HALL-CRAILSHEIM",,"standard","0","versorgerwechsel@ews-schoenau.de"
"9800063100008","provider","PFALZWERKE","gas","1","67061","Ludwigshafen","Kurfürstenstr.","29",,"COBADEFFXXX","COMMERZBANK AG",,"standard","0","lieferantenwechsel-gas@pfalzwerke.de"
"9870046000004","net","Bayernwerk Netz GmbH","gas","1","93049","Regensburg","Lilienthalstraße","7","DE26700202700053303404","HYVEDEMMXXX","UNICREDIT BANK AG (HYPOVEREINSBANK)",,"standard","0","bag-lfw-netz@bayernwerk.de"
"9800080300003","provider","E.ON ENERGIE DEUTSCHLAND GMBH","gas","1","80634","München","Arnulfstraße","203",,NULL,NULL,,"standard","0","lieferantenwechsel@eon-energie.com"
"9800001300008","provider","EFG ERDGAS FORCHHEIM","gas","1","91301","Forchheim","Haidfeldstr.","8",,NULL,NULL,,"standard","0","lieferantenwechsel@stadtwerke-forchheim.de"
"9870084900000","net","Erdgas Forchheim GmbH","gas","1","91301","Forchheim","Haidfeldstr.","8","DE94763910000000000116","GENODEF1FOH","VR BANK BAMBERG-FORCHHEIM EG VOLKS-RAIFFEISENBANK",,"standard","0","Lieferantenwechsel-Netz@stadtwerke-forchheim.de"
"9870043700003","net","ENERGIENETZE BAYERN","gas","1","93049","Regensburg","Lilienthalstr.","7","DE25700202700667940915","HYVEDEMMXXX","UNICREDIT BANK AG (HYPOVEREINSBANK)",,"standard","0","IDE-Team@energienetze-bayern.com"
"9870013900005","net","ENERGIERIED","gas","1","68623","Lampertheim","Industriestr.","40","DE85553500100003180007","MALADE51WOR","SPARKASSE WORMS-ALZEY-RIED",,"standard","0","lieferantenwechsel@energieried.de"
"9800001200000","provider","ENERGIERIED","gas","1","68623","Lampertheim","Industriestr.","40",,NULL,NULL,,"standard","0","lieferantenwechsel@energieried.de	"
"9800005700006","provider","ENERGIEVERSORGUNG INN-SALZACH","gas","1","81539","München","Ungsteiner Str.","31",,NULL,NULL,,"standard","0","lieferantenwechsel@esb.de	"
"9870043500007","net","KOMMUNALE ENERGIENETZE INN-SALZACH","gas","1","84453","Mühldorf","Weserstr.","4","DE45711510200000186676","BYLADEM1MDF","SPARKASSE ALTOETTING-MUEHLDORF",,"standard","0","netznutzung@energienetze-bayern.de"
"9870028100004","net","ENERGIEVERSORGUNG LOHR-KARLSTADT UND UMG","gas","1","97753","Karlstadt","Zum Helfenstein","4","DE30790500000046603833","BYLADEM1SWU","SPARKASSE MAINFRANKEN WUERZBURG",,"standard","0","service-center@die-energie.de"
"9800036200009","provider","ENERGIEVERSORGUNG LOHR-KARLSTADT UND UMG","gas","1","97753","Karlstadt","Zum Helfenstein","4",,NULL,NULL,,"standard","0","lieferant@die-energie.de	"
"9800044800007","provider","ENERGIEVERSORGUNG MÜNCHBERG - SCHWARZENB","gas","1","95213","Münchberg","Kirchenlamitzer Str.","20",,NULL,NULL,,"standard","0","info@energie-von-ems.de"
"9800087200008","provider","ENERGIEVERSORGUNG ROTHENBURG","gas","1","91541","Rothenburg ob der Tauber","Steinweg","25",,NULL,NULL,,"standard","0","backoffice@stadtwerke-rothenburg.de"
"9870083700005","net","Stadtwerke Rothenburg o.d.T. GmbH","gas","1","91541","Rothenburg ob der Tauber","Steinweg","25","DE37765518600000195222","BYLADEM1ROT","SPARKASSE ANSBACH",,"standard","0","netz@stadtwerke-rothenburg.de"
"9870084100006","net","ENERGIEVERSORGUNG SELB-MARKTREDWITZ","gas","1","95100","Selb","Gebrüder-Netzsch-Str.","14","DE62780500000204040430","BYLADEM1HOF","SPARKASSE HOCHFRANKEN",,"standard","0","netznutzung@esm-selb.de	"
"9800053800006","provider","ENERGIEVERSORGUNG SELB-MARKTREDWITZ","gas","1","95100","Selb","Gebrüder-Netzsch-Str.","14",,NULL,NULL,,"standard","0","netznutzung@esm-selb.de"
"9800034400007","provider","ERDGAS KEMPTEN-OBERALLGÄU","gas","1","87437","Kempten","Dieselstr.","23",,NULL,NULL,,"standard","0","marktkommunikation_EKO@auew.de"
"9870044300000","net","ERDGAS KEMPTEN-OBERALLGÄU","gas","1","87437","Kempten","Dieselstr.","23","DE38733500000514269638","BYLADEM1ALG","SPARKASSE ALLGAEU",,"standard","0","Marktkommunikation_EKONETZ@allgaeunetz.com"
"9800034800009","provider","ERDGAS SCHWABEN","gas","1","86199","Augsburg","Bayerstr.","43",,NULL,NULL,,"standard","0","team-mkg@erdgas-schwaben.de"
"9800006300003","provider","ENERGIE SÜDBAYERN","gas","1","81539","München","Ungsteiner Str.","31",,NULL,NULL,,"standard","0","lieferantenwechsel@esb.de	"
"9800068000005","provider","ERDGAS UFFENHEIM","gas","1","97215","Uffenheim","Marktplatz","16",,NULL,NULL,,"standard","0","oberndoerfer@swuffenheim.de"
"9870103100002","net","ERDGAS UFFENHEIM","gas","1","97215","Uffenheim","Marktplatz","16","DE15762510200620013078","BYLADEM1NEA","SPARKASSE IM LANDKREIS NEUSTADT - BAD WINDSHEIM",,"standard","0","oberndoerfer@swuffenheim.de"
"9870087000005","net","ERDGASVERSORGUNG ERDING","gas","1","85435","Erding","Am Gries","21","DE93701696050001818937","GENODEF1ISE","VR-BANK ERDING",,"standard","0","netz@stadtwerke-erding.de	"
"9800036900005","provider","ERDGASVERSORGUNG ERDING","gas","1","85435","Erding","Am Gries","21",,NULL,NULL,,"standard","0","energie@stadtwerke-erding.de"
"9800016700003","provider","ERLANGER STADTWERKE","gas","1","91052","Erlangen","Äußere Brucker Str.","33",,NULL,NULL,,"standard","0","lieferantenwechsel@estw.de	"
"9870017900001","net","ERLANGER STADTWERKE","gas","1","91052","Erlangen","Äußere Brucker Str.","33","DE35763200720016280941","HYVEDEMM417","UNICREDIT BANK AG (HYPOVEREINSBANK)",,"standard","0","netzwirtschaft@estw.de"
"9870101800000","net","GAS UND WÄRME GMBH BAD AIBLING","gas","1","81539","München","Ungsteiner Str.","31","DE56711500000240022301","BYLADEM1ROS","SPARKASSE ROSENHEIM-BAD AIBLING",,"standard","0","netznutzung@energienetze-bayern.de"
"9800070300005","provider","GAS UND WÄRME GMBH BAD AIBLING","gas","1","83043","Bad Aibling","Lindenstr.","30",,NULL,NULL,,"standard","0","lieferantenwechsel@esb.de"
"9800061200008","provider","FEUCHTER GW","gas","1","90537","Feucht","Unterer Zeidlerweg","1",,NULL,NULL,,"standard","0","clearing-gas@feucht-gw.de"
"9800004500001","provider","GASVERSORGUNG UNTERFRANKEN","gas","1","97076","Würzburg","Nürnberger Str.","125",,NULL,NULL,,"standard","0","christian.schmitt@gasuf.de	"
"9800012500001","provider","STADTWERKE ZIRNDORF GMBH","gas","1","90513","Zirndorf","Schützenstr.","12",,NULL,NULL,,"standard","0","vertrieb@stadtwerke-zirndorf.de"
"9870107000000","net","STADTWERKE ZIRNDORF GMBH","gas","1","90513","Zirndorf","Schützenstr.","12","DE35762500000040327066","BYLADEM1SFU","SPARKASSE FUERTH",,"standard","0","netznutzung@stadtwerke-zirndorf.de"
"9870037700001","net","GEMEINDEWERKE GARMISCH-PARTENKIRCHEN","gas","1","82467","Garmisch-Partenkirchen","Adlerstr.","25","DE35703500000000007500","BYLADEM1GAP","KREISSPARKASSE GARMISCH - PARTENKIRCHEN",,"standard","0","mako@gw-gap.de"
"9800057900000","provider","GEMEINDEWERKE GARMISCH-PARTENKIRCHEN","gas","1","82467","Garmisch-Partenkirchen","Adlerstr.","25",,NULL,NULL,,"standard","0","mako@gw-gap.de"
"9800028200009","provider","HERZO WERKE","gas","1","91074","Herzogenaurach","Schießhausstr.","9",,NULL,NULL,,"standard","0","vertrieb@herzowerke.de"
"9870107100008","net","HERZO WERKE","gas","1","91074","Herzogenaurach","Schießhausstr.","9","DE68763500000006000358","BYLADEM1ERH","STADT-UND KREISSPARKASSE ERLANGEN HOECHSTADT HERZOGENAURACH",,"standard","0","netznutzung@herzowerke.de"
